brand,name,rating,votes,url,last_crawled
Clive Christian,Timeless Clive Christian for women and men,4.41,240,https://www.fragrantica.com/perfume/Clive-Christian/Timeless-77140.html,2025-11-14T20:43:07.657686
Clive Christian,1872 Mandarin Clive Christian for women and men,3.98,41,https://www.fragrantica.com/perfume/Clive-Christian/1872-Mandarin-39178.html,2025-11-14T20:43:13.423912
Clive Christian,No. 1 15th Year Anniversary Men Clive Christian,4.38,16,https://www.fragrantica.com/perfume/Clive-Christian/No-1-15th-Year-Anniversary-Men-26231.html,2025-11-14T20:43:19.667025
Clive Christian,XX Art Nouveau Water Lily Clive Christian,4.06,79,https://www.fragrantica.com/perfume/Clive-Christian/XX-Art-Nouveau-Water-Lily-50928.html,2025-11-14T20:43:25.357880
Clive Christian,Crab Apple Blossom Clive Christian for women and men,4.03,739,https://www.fragrantica.com/perfume/Clive-Christian/Crab-Apple-Blossom-63461.html,2025-11-14T20:43:30.769538
Clive Christian,1872 Twist Acacia Clive Christian for women and men,4.32,19,https://www.fragrantica.com/perfume/Clive-Christian/1872-Twist-Acacia-45427.html,2025-11-14T20:43:37.516222
Clive Christian,No. 1 Imperial For Women Clive Christian,3.05,21,https://www.fragrantica.com/perfume/Clive-Christian/No-1-Imperial-For-Women-29025.html,2025-11-14T20:43:43.426442
Clive Christian,Jump up and Kiss Me Hedonistic Clive Christian,4.06,144,https://www.fragrantica.com/perfume/Clive-Christian/Jump-up-and-Kiss-Me-Hedonistic-47116.html,2025-11-14T20:43:50.063616
Clive Christian,1872 For Women Clive Christian,4.06,810,https://www.fragrantica.com/perfume/Clive-Christian/1872-For-Women-4647.html,2025-11-14T20:43:56.576416
Clive Christian,I for Women Woody Floral With Vintage Rose Clive Christian,4.16,210,https://www.fragrantica.com/perfume/Clive-Christian/I-for-Women-Woody-Floral-With-Vintage-Rose-47357.html,2025-11-14T20:44:02.210536
Clive Christian,1872 Vetiver Clive Christian for women and men,4.49,55,https://www.fragrantica.com/perfume/Clive-Christian/1872-Vetiver-39179.html,2025-11-14T20:44:07.733395
Clive Christian,V for Men Amber Fougere With Smoky Vetiver Clive Christian,4.07,181,https://www.fragrantica.com/perfume/Clive-Christian/V-for-Men-Amber-Fougere-With-Smoky-Vetiver-47350.html,2025-11-14T20:57:21.595999
Clive Christian,XVII Baroque Russian Coriander Clive Christian,4.06,70,https://www.fragrantica.com/perfume/Clive-Christian/XVII-Baroque-Russian-Coriander-52254.html,2025-11-14T20:57:27.609981
Clive Christian,Blonde Amber Clive Christian for women and men,4.57,1861,https://www.fragrantica.com/perfume/Clive-Christian/Blonde-Amber-73595.html,2025-11-14T20:57:33.935679
Clive Christian,Contemporary Clive Christian for women and men,4.3,184,https://www.fragrantica.com/perfume/Clive-Christian/Contemporary-77141.html,2025-11-14T20:57:39.712961
Clive Christian,L Red Tea Vetiver Clive Christian for women and men,4.04,208,https://www.fragrantica.com/perfume/Clive-Christian/L-Red-Tea-Vetiver-101977.html,2025-11-14T20:57:45.476027
Clive Christian,XXI Art Deco Cypress Clive Christian,4.59,301,https://www.fragrantica.com/perfume/Clive-Christian/XXI-Art-Deco-Cypress-50926.html,2025-11-14T20:57:52.134737
