brand,name,rating,votes,url,last_crawled
Jo Malone London,Lavender & Coriander Cologne Jo Malone London for women and men,3.47,108,https://www.fragrantica.com/perfume/Jo-Malone-London/Lavender-Coriander-Cologne-59428.html,2025-11-17T16:04:17.633742
Jo Malone London,Cattleya Flower Body Mist Jo Malone London for women and men,3.75,61,https://www.fragrantica.com/perfume/Jo-Malone-London/Cattleya-Flower-Body-Mist-49603.html,2025-11-17T16:04:23.040345
Jo Malone London,Fig & Lotus Flower Jo Malone London for women and men,3.84,1060,https://www.fragrantica.com/perfume/Jo-Malone-London/Fig-Lotus-Flower-61929.html,2025-11-17T16:19:25.912641
Jo Malone London,White Moss & Snowdrop Cologne Limited Edition Jo Malone London for women and men,3.97,58,https://www.fragrantica.com/perfume/Jo-Malone-London/White-Moss-Snowdrop-Cologne-Limited-Edition-77979.html,2025-11-17T16:19:32.518276
Jo Malone London,Sweet Lime & Cedar Jo Malone London for women and men,3.88,160,https://www.fragrantica.com/perfume/Jo-Malone-London/Sweet-Lime-Cedar-5031.html,2025-11-17T16:19:38.747129
Jo Malone London,Vetiver & Golden Vanilla Jo Malone London for women and men,4.1,1105,https://www.fragrantica.com/perfume/Jo-Malone-London/Vetiver-Golden-Vanilla-58393.html,2025-11-17T16:19:44.681157
Jo Malone London,Gardenia & Oud Absolu Jo Malone London for women and men,4.1,183,https://www.fragrantica.com/perfume/Jo-Malone-London/Gardenia-Oud-Absolu-60223.html,2025-11-17T16:19:50.692576
Jo Malone London,Green Wheat & Meadowsweet Jo Malone London for women and men,4.01,187,https://www.fragrantica.com/perfume/Jo-Malone-London/Green-Wheat-Meadowsweet-48320.html,2025-11-17T16:19:56.293825
Jo Malone London,Peony & Moss Jo Malone London,3.7,115,https://www.fragrantica.com/perfume/Jo-Malone-London/Peony-Moss-14135.html,2025-11-17T16:20:01.752222
Jo Malone London,Sweet Milk Jo Malone London for women and men,4.19,166,https://www.fragrantica.com/perfume/Jo-Malone-London/Sweet-Milk-11491.html,2025-11-17T16:20:07.899246
Jo Malone London,Violet & Amber Absolu Jo Malone London for women and men,3.86,213,https://www.fragrantica.com/perfume/Jo-Malone-London/Violet-Amber-Absolu-58613.html,2025-11-17T16:20:14.140482
Jo Malone London,Lemon Tart Jo Malone London,3.94,90,https://www.fragrantica.com/perfume/Jo-Malone-London/Lemon-Tart-17682.html,2025-11-17T16:20:20.663441
Jo Malone London,Red Roses Cologne Jo Malone London for women and men,3.63,60,https://www.fragrantica.com/perfume/Jo-Malone-London/Red-Roses-Cologne-71507.html,2025-11-17T16:20:26.191045
