brand,name,rating,votes,url,last_crawled
Jean Paul Gaultier,Ma Dame Eau de Parfum Jean Paul Gaultier,3.94,696,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ma-Dame-Eau-de-Parfum-8001.html,2025-11-15T17:00:18.841014
Jean Paul Gaultier,Classique Silver My Skin Jean Paul Gaultier,4.32,59,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Silver-My-Skin-13147.html,2025-11-15T17:00:25.206833
Jean Paul Gaultier,Classique Eau de Parfum Collector 2017 Jean Paul Gaultier,4.23,785,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Eau-de-Parfum-Collector-2017-46149.html,2025-11-15T17:00:31.056108
Jean Paul Gaultier,Le Beau Male Jean Paul Gaultier,3.55,1114,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Male-17222.html,2025-11-15T17:00:37.733001
Jean Paul Gaultier,Classique Eau de Parfum Airlines Jean Paul Gaultier,4.19,78,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Eau-de-Parfum-Airlines-60943.html,2025-11-15T17:00:43.541852
Jean Paul Gaultier,Classique Summer 2011 Jean Paul Gaultier,3.91,97,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Summer-2011-11597.html,2025-11-15T17:00:49.991864
Jean Paul Gaultier,Classique Cabaret Eau de Parfum Jean Paul Gaultier,4.08,376,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Cabaret-Eau-de-Parfum-53187.html,2025-11-15T17:00:56.958591
Jean Paul Gaultier,Classique Collector Edition 2022 Jean Paul Gaultier,3.44,16,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Collector-Edition-2022-76517.html,2025-11-15T17:01:02.493929
Jean Paul Gaultier,Classique Xmas Limited Edition Jean Paul Gaultier,3.56,27,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Xmas-Limited-Edition-87349.html,2025-11-15T17:01:08.520817
Jean Paul Gaultier,Le Male Aviator Jean Paul Gaultier,4.04,426,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Aviator-58770.html,2025-11-15T17:01:15.298285
Jean Paul Gaultier,Classique Collector's Snow Globe Jean Paul Gaultier,4.58,33,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Collector-s-Snow-Globe-57183.html,2025-11-15T17:01:21.808616
Jean Paul Gaultier,Classique Edition Collector Jean Paul Gaultier,4.28,18,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Edition-Collector-23578.html,2025-11-15T17:01:27.971373
