brand,name,rating,votes,url,last_crawled
Maison Martin Margiela,By the Fireplace Maison Martin Margiela for women and men,4.22,21778,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/By-the-Fireplace-31623.html,2025-10-19T21:00:04.785284
Loewe,Loewe Aura White Magnolia Loewe,4.15,364,https://www.fragrantica.com/perfume/Loewe/Loewe-Aura-White-Magnolia-60644.html,2025-10-19T21:00:09.976596
Yves Saint Laurent,Y Eau de Parfum Yves Saint Laurent,4.41,22183,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-de-Parfum-50757.html,2025-10-19T21:00:12.358738
Tom Ford,Tobacco Vanille Tom Ford for women and men,4.2,27401,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,2025-10-19T21:00:22.006964
Stéphanie de Bruijn - Parfum sur Mesure,Saint Honoré Stéphanie de Bruijn - Parfum sur Mesure,3.55,38,https://www.fragrantica.com/perfume/Stephanie-de-Bruijn-Parfum-sur-Mesure/Saint-Honore-66075.html,2025-10-19T21:00:24.521291
Lancôme,La Nuit Trésor Lancôme,4.08,12074,https://www.fragrantica.com/perfume/Lancome/La-Nuit-Tresor-29157.html,2025-10-19T21:00:34.102183
Guerlain,Mon Guerlain Guerlain,4.08,15382,https://www.fragrantica.com/perfume/Guerlain/Mon-Guerlain-43297.html,2025-10-19T21:00:37.861564
Tom Ford,Lost Cherry Tom Ford for women and men,4.09,15229,https://www.fragrantica.com/perfume/Tom-Ford/Lost-Cherry-51411.html,2025-10-19T21:00:48.246231
Giorgio Armani,Emporio Armani Stronger With You Intensely Giorgio Armani,4.59,17808,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html,2025-10-19T21:00:56.750338
Amouage,Guidance Amouage for women and men,3.87,5958,https://www.fragrantica.com/perfume/Amouage/Guidance-78656.html,2025-10-19T21:01:23.342934
EIGHT & BOB,Cap d'Antibes EIGHT & BOB for women and men,3.12,8,https://www.fragrantica.com/perfume/EIGHT-BOB/Cap-d-Antibes-108385.html,2025-10-19T21:01:30.463939
EIGHT & BOB,Belvedere EIGHT & BOB for women and men,4.25,24,https://www.fragrantica.com/perfume/EIGHT-BOB/Belvedere-108377.html,2025-10-19T21:01:36.714913
Maison Francis Kurkdjian,Masculin Pluriel Maison Francis Kurkdjian,4.25,1864,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Masculin-Pluriel-26252.html,2025-10-19T21:01:44.068487
Xerjoff,Dolce Amalfi Xerjoff for women and men,4.13,3591,https://www.fragrantica.com/perfume/Xerjoff/Dolce-Amalfi-42988.html,2025-10-19T21:01:50.477060
Valentino,Valentino Uomo Born In Roma Intense Valentino,4.53,7835,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Born-In-Roma-Intense-78740.html,2025-10-19T21:01:53.082747
Tom Ford,Noir Pour Femme Tom Ford,4.29,5822,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Pour-Femme-30957.html,2025-10-19T21:02:02.684796
EIGHT & BOB,Agneta EIGHT & BOB for women and men,4.22,133,https://www.fragrantica.com/perfume/EIGHT-BOB/Agneta-76584.html,2025-10-19T21:02:12.037181
EIGHT & BOB,Il Giardino dell'Anima EIGHT & BOB for women and men,3.8,10,https://www.fragrantica.com/perfume/EIGHT-BOB/Il-Giardino-dell-Anima-108381.html,2025-10-19T21:02:14.710631
Giardini Di Toscana,Bianco Latte Giardini Di Toscana for women and men,4.1,8207,https://www.fragrantica.com/perfume/Giardini-Di-Toscana/Bianco-Latte-64757.html,2025-10-19T21:02:18.121808
Lalique,Perles De Lalique Lalique,4.01,6904,https://www.fragrantica.com/perfume/Lalique/Perles-De-Lalique-1833.html,2025-10-19T21:02:35.521670
Lattafa Perfumes,Eclaire Lattafa Perfumes,4.17,5735,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Eclaire-93628.html,2025-10-19T21:03:05.414992
EIGHT & BOB,Annicke 1 EIGHT & BOB,3.68,117,https://www.fragrantica.com/perfume/EIGHT-BOB/Annicke-1-51612.html,2025-10-19T21:03:18.136435
BDK Parfums,Gris Charnel BDK Parfums for women and men,4.22,7228,https://www.fragrantica.com/perfume/BDK-Parfums/Gris-Charnel-57038.html,2025-10-19T21:03:30.319052
By Kilian,Angel's Share On The Rocks By Kilian for women and men,4.21,442,https://www.fragrantica.com/perfume/By-Kilian/Angel-s-Share-On-The-Rocks-113083.html,2025-10-19T21:03:36.719493
Tom Ford,Black Orchid Tom Ford,3.9,29711,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-1018.html,2025-10-19T21:03:40.494221
