brand,name,rating,votes,url,last_crawled,sex,fragrance_category
Calvin Klein,Calvin Calvin Klein,4.51,271,https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-274.html,2026-02-22T00:36:21.469589,men,Woody Floral Musk
Calvin Klein,CK2 Calvin Klein for women and men,3.94,2304,https://www.fragrantica.com/perfume/Calvin-Klein/CK2-32563.html,2026-02-22T00:36:33.034039,women and men,Woody Aromatic
Calvin Klein,Crave Calvin Klein,4.05,970,https://www.fragrantica.com/perfume/Calvin-Klein/Crave-273.html,2026-02-22T00:36:48.931228,men,aromatic fougere
Calvin Klein,Downtown Calvin Klein,3.48,1833,https://www.fragrantica.com/perfume/Calvin-Klein/Downtown-18392.html,2026-02-22T00:37:04.148222,women,Floral Woody Musk
Calvin Klein,Man Calvin Klein,3.63,1380,https://www.fragrantica.com/perfume/Calvin-Klein/Man-1656.html,2026-02-22T00:37:23.168561,men,Woody Spicy
Calvin Klein,Beauty Calvin Klein,3.75,5868,https://www.fragrantica.com/perfume/Calvin-Klein/Beauty-8840.html,2026-02-22T00:37:43.258608,women,Floral
Calvin Klein,Sheer Beauty Calvin Klein,3.77,2347,https://www.fragrantica.com/perfume/Calvin-Klein/Sheer-Beauty-13962.html,2026-02-22T00:37:59.185994,women,Floral Fruity
Calvin Klein,Sheer Beauty Essence Calvin Klein,3.69,635,https://www.fragrantica.com/perfume/Calvin-Klein/Sheer-Beauty-Essence-18124.html,2026-02-22T00:38:12.751729,women,Floral
Calvin Klein,Calvin Klein Women Calvin Klein,3.53,1842,https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-Klein-Women-50662.html,2026-02-22T00:38:29.536929,women,Floral Woody Musk
Calvin Klein,Calvin Klein Women Eau de Parfum Intense Calvin Klein,3.67,154,https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-Klein-Women-Eau-de-Parfum-Intense-55683.html,2026-02-22T00:38:43.216503,women,Oriental Floral
Calvin Klein,Calvin Klein Women Eau de Toilette Calvin Klein,3.55,384,https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-Klein-Women-Eau-de-Toilette-53599.html,2026-02-22T00:39:00.339556,women,Floral Woody Musk
Calvin Klein,CK All Calvin Klein for women and men,4.0,1869,https://www.fragrantica.com/perfume/Calvin-Klein/CK-All-42944.html,2026-02-22T00:39:15.152977,women and men,Citrus
Calvin Klein,CK be Calvin Klein for women and men,3.83,6655,https://www.fragrantica.com/perfume/Calvin-Klein/CK-be-275.html,2026-02-22T00:39:26.358933,women and men,Floral Woody Musk
Calvin Klein,CK Be We Are One Magnets Calvin Klein for women and men,3.79,19,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Be-We-Are-One-Magnets-11084.html,2026-02-22T00:39:37.696129,women and men,Floral Woody Musk
Calvin Klein,CK Free Calvin Klein,3.39,1891,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Free-6281.html,2026-02-22T00:39:50.283571,men,"modern, masculine"
Calvin Klein,CK Free Blue Calvin Klein,3.29,170,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Free-Blue-13497.html,2026-02-22T00:40:05.329702,men,Aromatic Spicy
Calvin Klein,CK Free Energy Calvin Klein,3.89,37,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Free-Energy-29972.html,2026-02-22T00:40:17.576272,men,Aromatic Spicy
Calvin Klein,CK Free Sport Calvin Klein,3.39,56,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Free-Sport-23614.html,2026-02-22T00:40:27.514020,men,Woody Aromatic
Calvin Klein,CK IN2U for Her Calvin Klein,3.88,8273,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-for-Her-934.html,2026-02-22T00:40:36.853740,women,Oriental Floral
Calvin Klein,CK IN2U for Him Calvin Klein,3.53,3121,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-for-Him-933.html,2026-02-22T00:40:48.727204,men,Aromatic Fougere
Calvin Klein,CK IN2U Heat for Her Calvin Klein,4.07,169,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-Heat-for-Her-5468.html,2026-02-22T00:40:57.914588,women,
Calvin Klein,CK IN2U Heat for Him Calvin Klein,3.74,50,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-Heat-for-Him-5469.html,2026-02-22T00:41:08.036057,men,
Calvin Klein,ck IN2U Heat Her Calvin Klein,4.03,72,https://www.fragrantica.com/perfume/Calvin-Klein/ck-IN2U-Heat-Her-8100.html,2026-02-22T00:41:17.299461,women,floral fruity gourmand
Calvin Klein,ck IN2U Heat Him Calvin Klein,4.14,37,https://www.fragrantica.com/perfume/Calvin-Klein/ck-IN2U-Heat-Him-8101.html,2026-02-22T00:41:24.331837,men,Oriental Spicy
Calvin Klein,CK IN2U Her Collectables Calvin Klein,3.9,84,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-Her-Collectables-6926.html,2026-02-22T00:41:33.029376,women,Oriental Floral
Calvin Klein,CK IN2U Him Collectables Calvin Klein,3.58,64,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-Him-Collectables-6927.html,2026-02-22T00:41:40.380092,men,Aromatic Fougere
Calvin Klein,CK IN2U POP for Her Calvin Klein,3.7,164,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-POP-for-Her-3589.html,2026-02-22T00:41:51.869263,women,Chypre Fruity
Calvin Klein,CK IN2U POP for Him Calvin Klein,3.5,58,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-POP-for-Him-3590.html,2026-02-22T00:42:07.037804,men,Woody Aromatic
Calvin Klein,CK Everyone Eau de Parfum Calvin Klein for women and men,3.52,608,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Everyone-Eau-de-Parfum-71607.html,2026-02-22T00:42:22.056109,women and men,
Calvin Klein,CK Everyone Eau de Toilette Calvin Klein for women and men,3.74,2012,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Everyone-Eau-de-Toilette-59021.html,2026-02-22T00:42:34.519608,women and men,Citrus Aromatic
Calvin Klein,CK One Calvin Klein for women and men,3.82,21184,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-276.html,2026-02-22T00:42:43.944345,women and men,Citrus Aromatic
Calvin Klein,CK One Chinese New Year Edition Calvin Klein for women and men,3.83,80,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Chinese-New-Year-Edition-58766.html,2026-02-22T00:42:51.680080,women and men,Citrus Aromatic
Calvin Klein,CK One Collector Bottle 2008 Calvin Klein for women and men,3.88,34,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Collector-Bottle-2008-4690.html,2026-02-22T00:42:58.926590,women and men,Aromatic Fruity
Calvin Klein,CK One Collector's Edition Calvin Klein,4.01,75,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Collector-s-Edition-53472.html,2026-02-22T00:43:05.491706,women,Citrus Aromatic
Calvin Klein,CK One Collector's Edition Calvin Klein for women and men,3.81,201,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Collector-s-Edition-57185.html,2026-02-22T00:43:12.808956,the CK on,genderless new
Calvin Klein,Ck One Electric Calvin Klein for women and men,4.16,165,https://www.fragrantica.com/perfume/Calvin-Klein/Ck-One-Electric-1008.html,2026-02-22T00:43:20.227899,women and men,Citrus Aromatic
Calvin Klein,CK One Essence Calvin Klein for women and men,4.04,768,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Essence-95956.html,2026-02-22T00:43:27.035213,women and men,Citrus Aromatic
Calvin Klein,CK One Essence Viva Love Calvin Klein for women and men,3.4,10,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Essence-Viva-Love-113727.html,2026-02-22T00:43:33.716968,women and men,Citrus Aromatic
Calvin Klein,CK One Gold Calvin Klein for women and men,3.76,1099,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Gold-39123.html,2026-02-22T00:43:42.000488,women and men,Woody
Calvin Klein,Ck One Graffiti Calvin Klein for women and men,3.5,14,https://www.fragrantica.com/perfume/Calvin-Klein/Ck-One-Graffiti-2811.html,2026-02-22T00:43:48.800612,women and men,Aromatic Fruity
Calvin Klein,CK One Platinum Edition Calvin Klein for women and men,4.07,200,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Platinum-Edition-50604.html,2026-02-22T00:43:55.402309,women and men,Woody Spicy
Calvin Klein,CK One Red Edition for Her Calvin Klein,3.66,522,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Red-Edition-for-Her-22326.html,2026-02-22T00:44:03.620958,women,Floral Fruity
Calvin Klein,CK One Red Edition for Him Calvin Klein,3.93,426,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Red-Edition-for-Him-22327.html,2026-02-22T00:44:10.578428,men,Aromatic Spicy
Calvin Klein,CK One Reflections Calvin Klein for women and men,4.08,549,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Reflections-79608.html,2026-02-22T00:44:17.730346,women and men,Citrus Aromatic
Calvin Klein,CK One Scene Calvin Klein for women and men,4.19,129,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Scene-277.html,2026-02-22T00:44:25.797836,women and men,Woody Floral Musk
Calvin Klein,CK One Shock For Her Calvin Klein,3.8,3292,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Shock-For-Her-12519.html,2026-02-22T00:44:33.494640,women,Oriental Spicy
Calvin Klein,CK One Shock For Him Calvin Klein,4.04,7465,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Shock-For-Him-12520.html,2026-02-22T00:44:41.794731,men,Oriental Spicy
Calvin Klein,CK One Shock Street Edition for Her Calvin Klein,3.91,302,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Shock-Street-Edition-for-Her-16474.html,2026-02-22T00:44:49.788055,women,Oriental Vanilla
Calvin Klein,CK One Shock Street Edition for Him Calvin Klein,3.92,171,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Shock-Street-Edition-for-Him-16475.html,2026-02-22T00:44:58.046005,men,Citrus Gourmand
Calvin Klein,CK One Summer Calvin Klein for women and men,4.03,165,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-278.html,2026-02-22T00:45:05.038337,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2005 Calvin Klein for women and men,4.24,121,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2005-279.html,2026-02-22T00:45:12.230660,women and men,Woody Floral Musk
Calvin Klein,CK One Summer 2006 Calvin Klein for women and men,4.07,261,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2006-280.html,2026-02-22T00:45:18.860512,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2007 Calvin Klein for women and men,3.98,214,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2007-1152.html,2026-02-22T00:45:26.063622,women and men,Woody Aromatic
Calvin Klein,CK One Summer 2008 Calvin Klein for women and men,4.25,234,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2008-2465.html,2026-02-22T00:45:32.705918,women and men,Woody Aquatic
Calvin Klein,CK One Summer 2009 Calvin Klein for women and men,4.17,272,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2009-5373.html,2026-02-22T00:45:41.668873,women and men,Aromatic Aquatic
Calvin Klein,CK One Summer 2010 Calvin Klein for women and men,3.78,398,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2010-7904.html,2026-02-22T00:45:48.600855,women and men,Floral Aquatic
Calvin Klein,CK One Summer 2011 Calvin Klein for women and men,4.04,314,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2011-11339.html,2026-02-22T00:45:56.934615,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2012 Calvin Klein for women and men,4.03,492,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2012-14018.html,2026-02-22T00:46:05.060587,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2013 Calvin Klein for women and men,4.08,576,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2013-17561.html,2026-02-22T00:46:13.284580,women and men,Aromatic Aquatic
Calvin Klein,CK One Summer 2014 Calvin Klein for women and men,4.08,616,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2014-23436.html,2026-02-22T00:46:21.480065,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2015 Calvin Klein for women and men,3.88,329,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2015-29627.html,2026-02-22T00:46:32.500103,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2016 Calvin Klein for women and men,3.96,373,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2016-35568.html,2026-02-22T00:46:40.105372,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2017 Calvin Klein for women and men,3.64,193,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2017-43373.html,2026-02-22T00:46:46.846607,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2018 Calvin Klein for women and men,3.74,326,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2018-48207.html,2026-02-22T00:46:55.495635,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2019 Calvin Klein for women and men,3.99,576,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2019-53702.html,2026-02-22T00:47:03.320141,women and men,Aromatic Aquatic
Calvin Klein,CK One Summer 2020 Calvin Klein for women and men,3.89,453,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2020-59549.html,2026-02-22T00:47:11.286498,women and men,Citrus Aromatic
Calvin Klein,CK One Summer 2021 Calvin Klein for women and men,3.8,383,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2021-65799.html,2026-02-22T00:47:18.179940,women and men,Citrus Aromatic
